round_id,agent_count,byzantine_count,byzantine_ratio,threshold,consensus_reached,consensus_value,ground_truth,accuracy,convergence_time_ms,consensus_similarity,outlier_count
4482,15,0,0.00,0.95,true,99.5427,99.5427,1.0000,0,1.0000,0
4483,15,0,0.00,0.95,true,101.0651,101.0651,1.0000,0,1.0000,0
4484,15,0,0.00,0.95,true,100.0851,100.0851,1.0000,0,1.0000,0
4485,15,0,0.00,0.95,true,97.4206,97.4206,1.0000,0,1.0000,0
4486,15,0,0.00,0.95,true,96.6205,96.6205,1.0000,0,1.0000,0
4487,15,0,0.00,0.95,true,99.4379,99.4379,1.0000,0,1.0000,0
4488,15,0,0.00,0.95,true,100.5239,100.5239,1.0000,0,1.0000,0
4489,15,0,0.00,0.95,true,102.2666,102.2666,1.0000,0,1.0000,0
4490,15,0,0.00,0.95,true,99.6650,99.6650,1.0000,0,1.0000,0
4491,15,0,0.00,0.95,true,99.8102,99.8102,1.0000,0,1.0000,0
4492,15,0,0.00,0.95,true,99.1705,99.1705,1.0000,0,1.0000,0
4493,15,0,0.00,0.95,true,99.0697,99.0697,1.0000,0,1.0000,0
4494,15,0,0.00,0.95,true,98.7348,98.7348,1.0000,0,1.0000,0
4495,15,0,0.00,0.95,true,102.3289,102.3289,1.0000,0,1.0000,0
4496,15,0,0.00,0.95,true,99.6057,99.6057,1.0000,0,1.0000,0
4497,15,0,0.00,0.95,true,99.3882,99.3882,1.0000,0,1.0000,0
4498,15,0,0.00,0.95,true,100.9042,100.9042,1.0000,0,1.0000,0
4499,15,0,0.00,0.95,true,102.0800,102.0800,1.0000,0,1.0000,0
4500,15,2,0.13,0.70,true,102.2692,98.7180,0.9640,0,1.0000,0
4501,15,2,0.13,0.70,true,107.4854,97.8100,0.9011,0,1.0000,0
4502,15,2,0.13,0.70,true,114.9512,101.8716,0.8716,0,1.0000,0
4503,15,2,0.13,0.70,true,110.6749,101.2172,0.9066,0,1.0000,0
4504,15,2,0.13,0.70,true,106.7126,100.6174,0.9394,0,1.0000,0
4505,15,2,0.13,0.70,true,108.3414,101.7394,0.9351,0,1.0000,0
4506,15,2,0.13,0.70,true,105.2877,100.9185,0.9567,0,1.0000,0
4507,15,2,0.13,0.70,true,100.8134,101.0338,0.9978,0,1.0000,0
4508,15,2,0.13,0.70,true,111.9756,100.5138,0.8860,0,1.0000,0
4509,15,2,0.13,0.70,true,104.8629,99.7504,0.9487,0,1.0000,0
4510,15,2,0.13,0.70,true,110.5402,101.7584,0.9137,0,1.0000,0
4511,15,2,0.13,0.70,true,112.4365,98.9468,0.8637,0,1.0000,0
4512,15,2,0.13,0.70,true,111.4686,101.0792,0.8972,0,1.0000,0
4513,15,2,0.13,0.70,true,115.7633,100.6393,0.8497,0,1.0000,0
4514,15,2,0.13,0.70,true,93.2578,99.3203,0.9390,0,1.0000,0
4515,15,2,0.13,0.70,true,108.6768,101.8610,0.9331,0,1.0000,0
4516,15,2,0.13,0.70,true,115.8033,99.7385,0.8389,0,1.0000,0
4517,15,2,0.13,0.70,true,104.4270,98.5473,0.9403,0,1.0000,0
4518,15,2,0.13,0.70,true,95.2415,98.3529,0.9684,0,1.0000,0
4519,15,2,0.13,0.70,true,104.4548,97.8329,0.9323,0,1.0000,0
4520,15,2,0.13,0.70,true,110.4501,98.1040,0.8742,0,1.0000,0
4521,15,2,0.13,0.70,true,104.1867,101.0953,0.9694,0,1.0000,0
4522,15,2,0.13,0.70,true,105.3543,99.3213,0.9393,0,1.0000,0
4523,15,2,0.13,0.70,true,105.9086,100.2277,0.9433,0,1.0000,0
4524,15,2,0.13,0.70,true,111.0174,102.5394,0.9173,0,1.0000,0
4525,15,2,0.13,0.70,true,96.6519,96.9826,0.9966,0,1.0000,0
4526,15,2,0.13,0.70,true,97.6092,100.1806,0.9743,0,1.0000,0
4527,15,2,0.13,0.70,true,107.3215,102.1102,0.9490,0,1.0000,0
4528,15,2,0.13,0.70,true,110.9921,100.8679,0.8996,0,1.0000,0
4529,15,2,0.13,0.70,true,117.2500,102.6353,0.8576,0,1.0000,0
4530,15,2,0.13,0.75,true,103.5698,97.8079,0.9411,0,1.0000,0
4531,15,2,0.13,0.75,true,106.6997,99.6469,0.9292,0,1.0000,0
4532,15,2,0.13,0.75,true,103.2360,100.5506,0.9733,0,1.0000,0
4533,15,2,0.13,0.75,true,105.7570,102.1354,0.9645,0,1.0000,0
4534,15,2,0.13,0.75,true,105.5481,98.8864,0.9326,0,1.0000,0
4535,15,2,0.13,0.75,true,113.6100,100.7824,0.8727,0,1.0000,0
4536,15,2,0.13,0.75,true,98.1574,99.8289,0.9833,0,1.0000,0
4537,15,2,0.13,0.75,true,112.6400,101.4393,0.8896,0,1.0000,0
4538,15,2,0.13,0.75,true,106.0746,100.1131,0.9405,0,1.0000,0
4539,15,2,0.13,0.75,true,107.9216,99.3140,0.9133,0,1.0000,0
4540,15,2,0.13,0.75,true,100.0857,103.2367,0.9695,0,1.0000,0
4541,15,2,0.13,0.75,true,101.0583,100.1752,0.9912,0,1.0000,0
4542,15,2,0.13,0.75,true,94.5896,99.9015,0.9468,0,1.0000,0
4543,15,2,0.13,0.75,true,108.3760,98.8245,0.9033,0,1.0000,0
4544,15,2,0.13,0.75,true,107.8894,100.3531,0.9249,0,1.0000,0
4545,15,2,0.13,0.75,true,103.3119,103.8118,0.9952,0,1.0000,0
4546,15,2,0.13,0.75,true,108.2671,99.0695,0.9072,0,1.0000,0
4547,15,2,0.13,0.75,true,104.8076,98.2091,0.9328,0,1.0000,0
4548,15,2,0.13,0.75,true,102.3955,97.4164,0.9489,0,1.0000,0
4549,15,2,0.13,0.75,true,105.7413,99.3541,0.9357,0,1.0000,0
4550,15,2,0.13,0.75,true,112.1526,102.6952,0.9079,0,1.0000,0
4551,15,2,0.13,0.75,true,116.7567,99.9995,0.8324,0,1.0000,0
4552,15,2,0.13,0.75,true,104.2704,102.7327,0.9850,0,1.0000,0
4553,15,2,0.13,0.75,true,100.4209,101.1599,0.9927,0,1.0000,0
4554,15,2,0.13,0.75,true,110.5039,99.7533,0.8922,0,1.0000,0
4555,15,2,0.13,0.75,true,104.5000,101.3715,0.9691,0,1.0000,0
4556,15,2,0.13,0.75,true,106.7790,100.8830,0.9416,0,1.0000,0
4557,15,2,0.13,0.75,true,100.9859,96.9267,0.9581,0,1.0000,0
4558,15,2,0.13,0.75,true,107.9071,97.2884,0.8909,0,1.0000,0
4559,15,2,0.13,0.75,true,103.7776,101.0571,0.9731,0,1.0000,0
4560,15,2,0.13,0.80,true,102.3191,98.2555,0.9586,0,1.0000,0
4561,15,2,0.13,0.80,true,105.1521,98.7193,0.9348,0,1.0000,0
4562,15,2,0.13,0.80,true,102.6496,100.4470,0.9781,0,1.0000,0
4563,15,2,0.13,0.80,true,114.1743,99.6450,0.8542,0,1.0000,0
4564,15,2,0.13,0.80,true,105.0413,98.3235,0.9317,0,1.0000,0
4565,15,2,0.13,0.80,true,100.1201,100.3215,0.9980,0,1.0000,0
4566,15,2,0.13,0.80,true,105.1214,97.5459,0.9223,0,1.0000,0
4567,15,2,0.13,0.80,true,110.9030,99.4607,0.8850,0,1.0000,0
4568,15,2,0.13,0.80,true,115.0397,100.8656,0.8595,0,1.0000,0
4569,15,2,0.13,0.80,true,104.0488,97.8092,0.9362,0,1.0000,0
4570,15,2,0.13,0.80,true,114.3356,97.1403,0.8230,0,1.0000,0
4571,15,2,0.13,0.80,true,107.1916,101.1124,0.9399,0,1.0000,0
4572,15,2,0.13,0.80,true,107.6799,101.0740,0.9346,0,1.0000,0
4573,15,2,0.13,0.80,true,107.7371,101.6056,0.9397,0,1.0000,0
4574,15,2,0.13,0.80,true,110.1233,99.3126,0.8911,0,1.0000,0
4575,15,2,0.13,0.80,true,100.6811,99.4399,0.9875,0,1.0000,0
4576,15,2,0.13,0.80,true,105.8008,99.5273,0.9370,0,1.0000,0
4577,15,2,0.13,0.80,true,101.5574,99.8315,0.9827,0,1.0000,0
4578,15,2,0.13,0.80,true,104.5602,98.7600,0.9413,0,1.0000,0
4579,15,2,0.13,0.80,true,114.9262,98.9542,0.8386,0,1.0000,0
4580,15,2,0.13,0.80,true,112.4091,101.5973,0.8936,0,1.0000,0
4581,15,2,0.13,0.80,true,116.5493,102.7655,0.8659,0,1.0000,0
4582,15,2,0.13,0.80,true,100.8141,100.7097,0.9990,0,1.0000,0
4583,15,2,0.13,0.80,true,102.6926,98.1769,0.9540,0,1.0000,0
4584,15,2,0.13,0.80,true,109.1024,101.8007,0.9283,0,1.0000,0
4585,15,2,0.13,0.80,true,100.4559,102.1568,0.9833,0,1.0000,0
4586,15,2,0.13,0.80,true,107.6190,100.3320,0.9274,0,1.0000,0
4587,15,2,0.13,0.80,true,104.5886,101.6728,0.9713,0,1.0000,0
4588,15,2,0.13,0.80,true,101.6325,99.6901,0.9805,0,1.0000,0
4589,15,2,0.13,0.80,true,108.4837,99.5215,0.9099,0,1.0000,0
4590,15,2,0.13,0.85,true,97.9566,97.9487,0.9999,0,1.0000,0
4591,15,2,0.13,0.85,true,102.6000,98.0405,0.9535,0,1.0000,0
4592,15,2,0.13,0.85,true,99.0311,99.2445,0.9978,0,1.0000,0
4593,15,2,0.13,0.85,true,110.3614,100.2376,0.8990,0,1.0000,0
4594,15,2,0.13,0.85,true,104.8997,98.7881,0.9381,0,1.0000,0
4595,15,2,0.13,0.85,true,108.5575,100.9948,0.9251,0,1.0000,0
4596,15,2,0.13,0.85,true,106.7736,101.3348,0.9463,0,1.0000,0
4597,15,2,0.13,0.85,true,109.7615,100.7936,0.9110,0,1.0000,0
4598,15,2,0.13,0.85,true,100.3108,98.7801,0.9845,0,1.0000,0
4599,15,2,0.13,0.85,true,92.7534,97.3925,0.9524,0,1.0000,0
4600,15,2,0.13,0.85,true,111.4146,99.9636,0.8854,0,1.0000,0
4601,15,2,0.13,0.85,true,113.8057,101.7740,0.8818,0,1.0000,0
4602,15,2,0.13,0.85,true,120.0530,101.8984,0.8218,0,1.0000,0
4603,15,2,0.13,0.85,true,99.3493,98.7618,0.9941,0,1.0000,0
4604,15,2,0.13,0.85,true,115.5210,99.5107,0.8391,0,1.0000,0
4605,15,2,0.13,0.85,true,103.6584,98.8439,0.9513,0,1.0000,0
4606,15,2,0.13,0.85,true,98.3727,97.0340,0.9862,0,1.0000,0
4607,15,2,0.13,0.85,true,107.9903,100.7558,0.9282,0,1.0000,0
4608,15,2,0.13,0.85,true,105.7405,101.9993,0.9633,0,1.0000,0
4609,15,2,0.13,0.85,true,99.6665,96.5185,0.9674,0,1.0000,0
4610,15,2,0.13,0.85,true,108.5429,99.5661,0.9098,0,1.0000,0
4611,15,2,0.13,0.85,true,109.0611,99.4563,0.9034,0,1.0000,0
4612,15,2,0.13,0.85,true,104.5098,99.2787,0.9473,0,1.0000,0
4613,15,2,0.13,0.85,true,110.9516,98.6506,0.8753,0,1.0000,0
4614,15,2,0.13,0.85,true,107.7433,98.0781,0.9015,0,1.0000,0
4615,15,2,0.13,0.85,true,108.9782,101.4946,0.9263,0,1.0000,0
4616,15,2,0.13,0.85,true,101.5953,97.3492,0.9564,0,1.0000,0
4617,15,2,0.13,0.85,true,108.5805,99.3825,0.9074,0,1.0000,0
4618,15,2,0.13,0.85,true,100.0276,101.8337,0.9823,0,1.0000,0
4619,15,2,0.13,0.85,true,96.9906,98.5909,0.9838,0,1.0000,0
4620,15,2,0.13,0.90,true,106.4138,100.9457,0.9458,0,1.0000,0
4621,15,2,0.13,0.90,true,100.7245,97.9366,0.9715,0,1.0000,0
4622,15,2,0.13,0.90,true,107.7044,97.9206,0.9001,0,1.0000,0
4623,15,2,0.13,0.90,true,99.3947,100.4784,0.9892,0,1.0000,0
4624,15,2,0.13,0.90,true,104.5822,100.8783,0.9633,0,1.0000,0
4625,15,2,0.13,0.90,true,95.1050,100.8527,0.9430,0,1.0000,0
4626,15,2,0.13,0.90,true,104.8607,97.7500,0.9273,0,1.0000,0
4627,15,2,0.13,0.90,true,107.9943,102.7924,0.9494,0,1.0000,0
4628,15,2,0.13,0.90,true,112.8283,100.7371,0.8800,0,1.0000,0
4629,15,2,0.13,0.90,true,113.1881,99.8150,0.8660,0,1.0000,0
4630,15,2,0.13,0.90,true,102.1347,98.6647,0.9648,0,1.0000,0
4631,15,2,0.13,0.90,true,116.4761,102.7058,0.8659,0,1.0000,0
4632,15,2,0.13,0.90,true,106.5015,98.2898,0.9165,0,1.0000,0
4633,15,2,0.13,0.90,true,114.4826,103.9738,0.8989,0,1.0000,0
4634,15,2,0.13,0.90,true,106.9417,100.8645,0.9397,0,1.0000,0
4635,15,2,0.13,0.90,true,107.9431,101.2810,0.9342,0,1.0000,0
4636,15,2,0.13,0.90,true,101.4218,97.5820,0.9607,0,1.0000,0
4637,15,2,0.13,0.90,true,112.6372,99.3047,0.8657,0,1.0000,0
4638,15,2,0.13,0.90,true,112.6470,100.1334,0.8750,0,1.0000,0
4639,15,2,0.13,0.90,true,101.7461,101.0961,0.9936,0,1.0000,0
4640,15,2,0.13,0.90,true,108.3972,99.0637,0.9058,0,1.0000,0
4641,15,2,0.13,0.90,true,102.6489,100.8361,0.9820,0,1.0000,0
4642,15,2,0.13,0.90,true,98.3031,99.6401,0.9866,0,1.0000,0
4643,15,2,0.13,0.90,true,108.6384,99.8489,0.9120,0,1.0000,0
4644,15,2,0.13,0.90,true,115.9957,98.6811,0.8245,0,1.0000,0
4645,15,2,0.13,0.90,true,107.9563,102.2284,0.9440,0,1.0000,0
4646,15,2,0.13,0.90,true,110.4189,100.3792,0.9000,0,1.0000,0
4647,15,2,0.13,0.90,true,112.6899,101.7668,0.8927,0,1.0000,0
4648,15,2,0.13,0.90,true,107.6814,101.3864,0.9379,0,1.0000,0
4649,15,2,0.13,0.90,true,97.0604,98.4520,0.9859,0,1.0000,0
4650,15,2,0.13,0.95,true,108.9912,101.8716,0.9301,0,1.0000,0
4651,15,2,0.13,0.95,true,110.5707,97.8525,0.8700,0,1.0000,0
4652,15,2,0.13,0.95,true,110.4716,98.8125,0.8820,0,1.0000,0
4653,15,2,0.13,0.95,true,115.8038,97.6611,0.8142,0,1.0000,0
4654,15,2,0.13,0.95,true,112.5076,98.4666,0.8574,0,1.0000,0
4655,15,2,0.13,0.95,true,106.4690,98.8617,0.9231,0,1.0000,0
4656,15,2,0.13,0.95,true,107.0883,99.3678,0.9223,0,1.0000,0
4657,15,2,0.13,0.95,true,103.6136,101.1511,0.9757,0,1.0000,0
4658,15,2,0.13,0.95,true,109.9964,101.6605,0.9180,0,1.0000,0
4659,15,2,0.13,0.95,true,108.6271,97.8841,0.8902,0,1.0000,0
4660,15,2,0.13,0.95,true,101.2412,98.3222,0.9703,0,1.0000,0
4661,15,2,0.13,0.95,true,109.9364,102.4834,0.9273,0,1.0000,0
4662,15,2,0.13,0.95,true,103.3757,99.2483,0.9584,0,1.0000,0
4663,15,2,0.13,0.95,true,102.4184,99.0319,0.9658,0,1.0000,0
4664,15,2,0.13,0.95,true,105.1552,101.2248,0.9612,0,1.0000,0
4665,15,2,0.13,0.95,true,110.5929,99.4057,0.8875,0,1.0000,0
4666,15,2,0.13,0.95,true,110.7279,99.5679,0.8879,0,1.0000,0
4667,15,2,0.13,0.95,true,112.5789,102.1546,0.8980,0,1.0000,0
4668,15,2,0.13,0.95,true,107.4962,98.1636,0.9049,0,1.0000,0
4669,15,2,0.13,0.95,true,108.5198,102.1422,0.9376,0,1.0000,0
4670,15,2,0.13,0.95,true,102.3947,100.1280,0.9774,0,1.0000,0
4671,15,2,0.13,0.95,true,108.2358,99.8274,0.9158,1,1.0000,0
4672,15,2,0.13,0.95,true,103.2552,99.1777,0.9589,0,1.0000,0
4673,15,2,0.13,0.95,true,102.9847,99.0767,0.9606,0,1.0000,0
4674,15,2,0.13,0.95,true,112.2618,99.3629,0.8702,0,1.0000,0
4675,15,2,0.13,0.95,true,105.1041,99.9479,0.9484,0,1.0000,0
4676,15,2,0.13,0.95,true,101.4445,100.7136,0.9927,0,1.0000,0
4677,15,2,0.13,0.95,true,104.5814,98.6003,0.9393,0,1.0000,0
4678,15,2,0.13,0.95,true,104.9002,100.4909,0.9561,0,1.0000,0
4679,15,2,0.13,0.95,true,109.0353,101.6746,0.9276,0,1.0000,0
4680,15,3,0.20,0.70,true,107.6718,100.1078,0.9244,0,1.0000,0
4681,15,3,0.20,0.70,true,122.4741,100.2805,0.7787,0,1.0000,0
4682,15,3,0.20,0.70,true,103.7164,99.9844,0.9627,0,1.0000,0
4683,15,3,0.20,0.70,true,113.2428,100.0536,0.8682,0,1.0000,0
4684,15,3,0.20,0.70,true,94.4920,97.0501,0.9736,0,1.0000,0
4685,15,3,0.20,0.70,true,119.4104,102.4069,0.8340,0,1.0000,0
4686,15,3,0.20,0.70,true,119.6170,99.6134,0.7992,0,1.0000,0
4687,15,3,0.20,0.70,true,100.6766,97.7932,0.9705,0,1.0000,0
4688,15,3,0.20,0.70,true,104.2024,96.1319,0.9160,0,1.0000,0
4689,15,3,0.20,0.70,true,103.9054,101.8887,0.9802,0,1.0000,0
4690,15,3,0.20,0.70,true,101.6713,97.7185,0.9595,0,1.0000,0
4691,15,3,0.20,0.70,true,115.2726,98.4467,0.8291,0,1.0000,0
4692,15,3,0.20,0.70,true,105.5730,99.7173,0.9413,0,1.0000,0
4693,15,3,0.20,0.70,true,117.3101,102.3323,0.8536,0,1.0000,0
4694,15,3,0.20,0.70,true,115.5631,100.0541,0.8450,0,1.0000,0
4695,15,3,0.20,0.70,true,122.4512,100.6534,0.7834,0,1.0000,0
4696,15,3,0.20,0.70,true,112.7449,101.1835,0.8857,0,1.0000,0
4697,15,3,0.20,0.70,true,98.1520,98.7660,0.9938,0,1.0000,0
4698,15,3,0.20,0.70,true,104.8991,100.0402,0.9514,0,1.0000,0
4699,15,3,0.20,0.70,true,99.5497,97.0320,0.9741,0,1.0000,0
4700,15,3,0.20,0.70,true,101.9100,100.3752,0.9847,0,1.0000,0
4701,15,3,0.20,0.70,true,114.1496,100.6893,0.8663,0,1.0000,0
4702,15,3,0.20,0.70,true,101.8792,101.1830,0.9931,0,1.0000,0
4703,15,3,0.20,0.70,true,114.1549,101.1931,0.8719,0,1.0000,0
4704,15,3,0.20,0.70,true,108.0851,98.7495,0.9055,0,1.0000,0
4705,15,3,0.20,0.70,true,106.4459,99.8567,0.9340,0,1.0000,0
4706,15,3,0.20,0.70,true,120.0222,102.2372,0.8260,0,1.0000,0
4707,15,3,0.20,0.70,true,121.9435,99.9534,0.7800,0,1.0000,0
4708,15,3,0.20,0.70,true,111.3954,101.2598,0.8999,0,1.0000,0
4709,15,3,0.20,0.70,true,114.2852,100.8306,0.8666,0,1.0000,0
4710,15,3,0.20,0.75,true,113.6635,100.2388,0.8661,0,1.0000,0
4711,15,3,0.20,0.75,true,108.7480,100.4996,0.9179,0,1.0000,0
4712,15,3,0.20,0.75,true,116.0672,100.1462,0.8410,0,1.0000,0
4713,15,3,0.20,0.75,true,112.4994,98.4131,0.8569,0,1.0000,0
4714,15,3,0.20,0.75,true,127.5840,100.7897,0.7342,0,1.0000,0
4715,15,3,0.20,0.75,true,99.7640,99.3004,0.9953,0,1.0000,0
4716,15,3,0.20,0.75,true,107.6722,99.8808,0.9220,0,1.0000,0
4717,15,3,0.20,0.75,true,108.1609,100.6791,0.9257,0,1.0000,0
4718,15,3,0.20,0.75,true,99.1140,98.2408,0.9911,0,1.0000,0
4719,15,3,0.20,0.75,true,108.5029,103.5643,0.9523,0,1.0000,0
4720,15,3,0.20,0.75,true,105.1480,99.6332,0.9446,0,1.0000,0
4721,15,3,0.20,0.75,true,106.2060,100.0413,0.9384,0,1.0000,0
4722,15,3,0.20,0.75,true,102.4333,102.3436,0.9991,0,1.0000,0
4723,15,3,0.20,0.75,true,108.9572,102.4121,0.9361,0,1.0000,0
4724,15,3,0.20,0.75,true,111.5066,99.0381,0.8741,0,1.0000,0
4725,15,3,0.20,0.75,true,102.0252,99.2932,0.9725,0,1.0000,0
4726,15,3,0.20,0.75,true,98.0511,99.4013,0.9864,0,1.0000,0
4727,15,3,0.20,0.75,true,107.5585,102.0909,0.9464,0,1.0000,0
4728,15,3,0.20,0.75,true,116.9923,98.7163,0.8149,0,1.0000,0
4729,15,3,0.20,0.75,true,99.8431,98.0847,0.9821,0,1.0000,0
4730,15,3,0.20,0.75,true,109.8060,100.6828,0.9094,0,1.0000,0
4731,15,3,0.20,0.75,true,99.6423,102.3091,0.9739,0,1.0000,0
4732,15,3,0.20,0.75,true,115.8479,100.7406,0.8500,0,1.0000,0
4733,15,3,0.20,0.75,true,105.6774,96.9072,0.9095,0,1.0000,0
4734,15,3,0.20,0.75,true,111.7442,99.5538,0.8776,0,1.0000,0
4735,15,3,0.20,0.75,true,115.3801,103.2753,0.8828,0,1.0000,0
4736,15,3,0.20,0.75,true,114.0442,100.8563,0.8692,0,1.0000,0
4737,15,3,0.20,0.75,true,105.3687,99.2946,0.9388,0,1.0000,0
4738,15,3,0.20,0.75,true,115.9840,99.4653,0.8339,0,1.0000,0
4739,15,3,0.20,0.75,true,100.0994,95.2512,0.9491,0,1.0000,0
4740,15,3,0.20,0.80,true,101.5249,98.0641,0.9647,0,1.0000,0
4741,15,3,0.20,0.80,true,95.3523,100.8333,0.9456,0,1.0000,0
4742,15,3,0.20,0.80,true,112.8755,100.1317,0.8727,0,1.0000,0
4743,15,3,0.20,0.80,true,119.2558,99.1974,0.7978,0,1.0000,0
4744,15,3,0.20,0.80,true,107.4122,99.9219,0.9250,0,1.0000,0
4745,15,3,0.20,0.80,true,120.9178,99.6318,0.7864,0,1.0000,0
4746,15,3,0.20,0.80,true,110.7597,97.4987,0.8640,0,1.0000,0
4747,15,3,0.20,0.80,true,97.0783,97.4698,0.9960,0,1.0000,0
4748,15,3,0.20,0.80,true,108.1854,98.9944,0.9072,0,1.0000,0
4749,15,3,0.20,0.80,true,121.7217,99.7613,0.7799,0,1.0000,0
4750,15,3,0.20,0.80,true,117.6344,97.5480,0.7941,0,1.0000,0
4751,15,3,0.20,0.80,true,110.3055,98.5424,0.8806,0,1.0000,0
4752,15,3,0.20,0.80,true,106.9146,100.1714,0.9327,0,1.0000,0
4753,15,3,0.20,0.80,true,107.2551,99.7783,0.9251,0,1.0000,0
4754,15,3,0.20,0.80,true,109.7363,98.5767,0.8868,0,1.0000,0
4755,15,3,0.20,0.80,true,106.3218,100.2348,0.9393,0,1.0000,0
4756,15,3,0.20,0.80,true,104.9673,101.8825,0.9697,0,1.0000,0
4757,15,3,0.20,0.80,true,120.7423,100.4732,0.7983,0,1.0000,0
4758,15,3,0.20,0.80,true,104.5257,100.2360,0.9572,0,1.0000,0
4759,15,3,0.20,0.80,true,107.4772,101.9923,0.9462,0,1.0000,0
4760,15,3,0.20,0.80,true,121.8344,99.4041,0.7744,0,1.0000,0
4761,15,3,0.20,0.80,true,112.5554,100.7661,0.8830,0,1.0000,0
4762,15,3,0.20,0.80,true,109.5071,97.9404,0.8819,0,1.0000,0
4763,15,3,0.20,0.80,true,103.0575,96.4869,0.9319,0,1.0000,0
4764,15,3,0.20,0.80,true,108.5581,100.4028,0.9188,0,1.0000,0
4765,15,3,0.20,0.80,true,106.8126,99.7189,0.9289,0,1.0000,0
4766,15,3,0.20,0.80,true,105.0030,100.2826,0.9529,0,1.0000,0
4767,15,3,0.20,0.80,true,111.5075,99.1255,0.8751,0,1.0000,0
4768,15,3,0.20,0.80,true,121.9610,99.6082,0.7756,0,1.0000,0
4769,15,3,0.20,0.80,true,114.9444,99.4759,0.8445,0,1.0000,0
4770,15,3,0.20,0.85,true,110.3403,101.5591,0.9135,0,1.0000,0
4771,15,3,0.20,0.85,true,102.5080,98.5932,0.9603,0,1.0000,0
4772,15,3,0.20,0.85,true,113.7788,99.2811,0.8540,0,1.0000,0
4773,15,3,0.20,0.85,true,105.4262,99.4706,0.9401,0,1.0000,0
4774,15,3,0.20,0.85,true,106.2637,102.6022,0.9643,0,1.0000,0
4775,15,3,0.20,0.85,true,103.9618,101.2181,0.9729,0,1.0000,0
4776,15,3,0.20,0.85,true,111.5642,99.2554,0.8760,0,1.0000,0
4777,15,3,0.20,0.85,true,107.3964,98.6980,0.9119,0,1.0000,0
4778,15,3,0.20,0.85,true,108.4836,98.8802,0.9029,0,1.0000,0
4779,15,3,0.20,0.85,true,109.1708,101.1239,0.9204,0,1.0000,0
4780,15,3,0.20,0.85,true,123.6825,99.2304,0.7536,0,1.0000,0
4781,15,3,0.20,0.85,true,121.7829,100.6434,0.7900,0,1.0000,0
4782,15,3,0.20,0.85,true,115.6350,99.7591,0.8409,0,1.0000,0
4783,15,3,0.20,0.85,true,110.7538,98.7922,0.8789,0,1.0000,0
4784,15,3,0.20,0.85,true,110.3166,102.0660,0.9192,0,1.0000,0
4785,15,3,0.20,0.85,true,110.2905,100.4953,0.9025,0,1.0000,0
4786,15,3,0.20,0.85,true,112.0042,98.0541,0.8577,0,1.0000,0
4787,15,3,0.20,0.85,true,113.6453,99.9574,0.8631,0,1.0000,0
4788,15,3,0.20,0.85,true,114.2252,100.7849,0.8666,0,1.0000,0
4789,15,3,0.20,0.85,true,113.5527,101.2134,0.8781,0,1.0000,0
4790,15,3,0.20,0.85,true,112.0848,97.3314,0.8484,0,1.0000,0
4791,15,3,0.20,0.85,true,113.5046,100.5011,0.8706,0,1.0000,0
4792,15,3,0.20,0.85,true,105.9513,101.5670,0.9568,0,1.0000,0
4793,15,3,0.20,0.85,true,119.7524,99.9895,0.8024,0,1.0000,0
4794,15,3,0.20,0.85,true,102.2793,97.3639,0.9495,0,1.0000,0
4795,15,3,0.20,0.85,true,103.8968,101.2416,0.9738,0,1.0000,0
4796,15,3,0.20,0.85,true,102.9291,100.8464,0.9793,0,1.0000,0
4797,15,3,0.20,0.85,true,121.4928,102.3932,0.8135,0,1.0000,0
4798,15,3,0.20,0.85,true,111.7547,101.7853,0.9021,0,1.0000,0
4799,15,3,0.20,0.85,true,111.5674,102.9526,0.9163,0,1.0000,0
4800,15,3,0.20,0.90,true,110.5144,101.5417,0.9116,0,1.0000,0
4801,15,3,0.20,0.90,true,118.1483,101.5888,0.8370,0,1.0000,0
4802,15,3,0.20,0.90,true,116.8569,100.3453,0.8355,0,1.0000,0
4803,15,3,0.20,0.90,true,108.2239,98.3331,0.8994,0,1.0000,0
4804,15,3,0.20,0.90,true,109.2826,99.8614,0.9057,0,1.0000,0
4805,15,3,0.20,0.90,true,107.0680,101.2184,0.9422,0,1.0000,0
4806,15,3,0.20,0.90,true,110.1127,100.4774,0.9041,0,1.0000,0
4807,15,3,0.20,0.90,true,122.6145,100.0937,0.7750,0,1.0000,0
4808,15,3,0.20,0.90,true,113.1554,100.3831,0.8728,0,1.0000,0
4809,15,3,0.20,0.90,true,111.6363,100.7478,0.8919,0,1.0000,0
4810,15,3,0.20,0.90,true,116.6310,102.0077,0.8566,0,1.0000,0
4811,15,3,0.20,0.90,true,111.1126,100.0779,0.8897,0,1.0000,0
4812,15,3,0.20,0.90,true,110.9686,101.2696,0.9042,0,1.0000,0
4813,15,3,0.20,0.90,true,108.1389,98.8664,0.9062,0,1.0000,0
4814,15,3,0.20,0.90,true,101.9358,97.3370,0.9528,0,1.0000,0
4815,15,3,0.20,0.90,true,108.8068,100.8530,0.9211,0,1.0000,0
4816,15,3,0.20,0.90,true,115.3146,101.0488,0.8588,0,1.0000,0
4817,15,3,0.20,0.90,true,108.0662,97.7253,0.8942,0,1.0000,0
4818,15,3,0.20,0.90,true,96.2463,95.6585,0.9939,0,1.0000,0
4819,15,3,0.20,0.90,true,118.3853,99.8899,0.8148,0,1.0000,0
4820,15,3,0.20,0.90,true,115.5476,98.4941,0.8269,0,1.0000,0
